Interactor1	Interactor2	geneName1	geneName2	Complex.name	Complex.id
Q9ULR0	P62304	ISY1	SNRPE	C complex spliceosome	1181
Q9ULR0	P62306	ISY1	SNRPF	C complex spliceosome	1181
Q9ULR0	P62308	ISY1	SNRPG	C complex spliceosome	1181
Q9ULR0	Q13573	ISY1	SNW1	C complex spliceosome	1181
Q9ULR0	Q8IYB3	ISY1	SRRM1	C complex spliceosome	1181
Q9ULR0	Q9UQ35	ISY1	SRRM2	C complex spliceosome	1181
Q9ULR0	O95926	ISY1	SYF2	C complex spliceosome	1181
Q9ULR0	O60506	ISY1	SYNCRIP	C complex spliceosome	1181
Q9ULR0	Q9UBB9	ISY1	TFIP11	C complex spliceosome	1181
Q9ULR0	Q86V81	ISY1	ALYREF	C complex spliceosome	1181
Q9ULR0	Q01081	ISY1	U2AF1	C complex spliceosome	1181
Q9ULR0	Q9HCS7	ISY1	XAB2	C complex spliceosome	1181
Q9ULR0	Q6NZY4	ISY1	ZCCHC8	C complex spliceosome	1181
Q9Y333	P62310	LSM2	LSM3	C complex spliceosome	1181
Q9Y333	P61326	LSM2	MAGOH	C complex spliceosome	1181
Q9Y333	Q9BRX9	LSM2	WDR83	C complex spliceosome	1181
Q9Y333	P11940	LSM2	PABPC1	C complex spliceosome	1181
Q9Y333	O43660	LSM2	PLRG1	C complex spliceosome	1181
Q9Y333	Q9H307	LSM2	PNN	C complex spliceosome	1181
Q9Y333	Q9UNP9	LSM2	PPIE	C complex spliceosome	1181
Q9Y333	Q9Y3C6	LSM2	PPIL1	C complex spliceosome	1181
Q9Y333	Q9H2H8	LSM2	PPIL3	C complex spliceosome	1181
Q9Y333	Q96BP3	LSM2	PPWD1	C complex spliceosome	1181
Q9Y333	Q9UMS4	LSM2	PRPF19	C complex spliceosome	1181
Q9Y333	Q13523	LSM2	PRPF4B	C complex spliceosome	1181
Q9Y333	O94906	LSM2	PRPF6	C complex spliceosome	1181
Q9Y333	Q6P2Q9	LSM2	PRPF8	C complex spliceosome	1181
Q9Y333	Q9UKM9	LSM2	RALY	C complex spliceosome	1181
Q9Y333	Q9NW64	LSM2	RBM22	C complex spliceosome	1181
Q9Y333	Q9Y5S9	LSM2	RBM8A	C complex spliceosome	1181
Q9Y333	P38159	LSM2	RBMX	C complex spliceosome	1181
Q9Y333	O43290	LSM2	SART1	C complex spliceosome	1181
Q9Y333	Q6UX04	LSM2	CWC27	C complex spliceosome	1181
Q9Y333	Q15459	LSM2	SF3A1	C complex spliceosome	1181
Q9Y333	Q15428	LSM2	SF3A2	C complex spliceosome	1181
Q9Y333	Q12874	LSM2	SF3A3	C complex spliceosome	1181
Q9Y333	O75533	LSM2	SF3B1	C complex spliceosome	1181
Q9Y333	Q13435	LSM2	SF3B2	C complex spliceosome	1181
Q9Y333	Q15393	LSM2	SF3B3	C complex spliceosome	1181
Q9Y333	Q07955	LSM2	SRSF1	C complex spliceosome	1181
Q9Y333	P42285	LSM2	MTREX	C complex spliceosome	1181
Q9Y333	O95391	LSM2	SLU7	C complex spliceosome	1181
Q9Y333	O75643	LSM2	SNRNP200	C complex spliceosome	1181
Q9Y333	Q96DI7	LSM2	SNRNP40	C complex spliceosome	1181
Q9Y333	P09661	LSM2	SNRPA1	C complex spliceosome	1181
Q9Y333	P14678	LSM2	SNRPB	C complex spliceosome	1181
Q9Y333	P08579	LSM2	SNRPB2	C complex spliceosome	1181
Q9Y333	P62314	LSM2	SNRPD1	C complex spliceosome	1181
Q9Y333	P62316	LSM2	SNRPD2	C complex spliceosome	1181
Q9Y333	P62318	LSM2	SNRPD3	C complex spliceosome	1181
Q9Y333	P62304	LSM2	SNRPE	C complex spliceosome	1181
Q9Y333	P62306	LSM2	SNRPF	C complex spliceosome	1181
Q9Y333	P62308	LSM2	SNRPG	C complex spliceosome	1181
Q9Y333	Q13573	LSM2	SNW1	C complex spliceosome	1181
Q9Y333	Q8IYB3	LSM2	SRRM1	C complex spliceosome	1181
Q9Y333	Q9UQ35	LSM2	SRRM2	C complex spliceosome	1181
Q9Y333	O95926	LSM2	SYF2	C complex spliceosome	1181
Q9Y333	O60506	LSM2	SYNCRIP	C complex spliceosome	1181
Q9Y333	Q9UBB9	LSM2	TFIP11	C complex spliceosome	1181
Q9Y333	Q86V81	LSM2	ALYREF	C complex spliceosome	1181
Q9Y333	Q01081	LSM2	U2AF1	C complex spliceosome	1181
Q9Y333	Q9HCS7	LSM2	XAB2	C complex spliceosome	1181
Q9Y333	Q6NZY4	LSM2	ZCCHC8	C complex spliceosome	1181
P62310	P61326	LSM3	MAGOH	C complex spliceosome	1181
P62310	Q9BRX9	LSM3	WDR83	C complex spliceosome	1181
P62310	P11940	LSM3	PABPC1	C complex spliceosome	1181
P62310	O43660	LSM3	PLRG1	C complex spliceosome	1181
P62310	Q9H307	LSM3	PNN	C complex spliceosome	1181
P62310	Q9UNP9	LSM3	PPIE	C complex spliceosome	1181
P62310	Q9Y3C6	LSM3	PPIL1	C complex spliceosome	1181
P62310	Q9H2H8	LSM3	PPIL3	C complex spliceosome	1181
P62310	Q96BP3	LSM3	PPWD1	C complex spliceosome	1181
P62310	Q9UMS4	LSM3	PRPF19	C complex spliceosome	1181
P62310	Q13523	LSM3	PRPF4B	C complex spliceosome	1181
P62310	O94906	LSM3	PRPF6	C complex spliceosome	1181
P62310	Q6P2Q9	LSM3	PRPF8	C complex spliceosome	1181
P62310	Q9UKM9	LSM3	RALY	C complex spliceosome	1181
P62310	Q9NW64	LSM3	RBM22	C complex spliceosome	1181
P62310	Q9Y5S9	LSM3	RBM8A	C complex spliceosome	1181
P62310	P38159	LSM3	RBMX	C complex spliceosome	1181
P62310	O43290	LSM3	SART1	C complex spliceosome	1181
P62310	Q6UX04	LSM3	CWC27	C complex spliceosome	1181
P62310	Q15459	LSM3	SF3A1	C complex spliceosome	1181
P62310	Q15428	LSM3	SF3A2	C complex spliceosome	1181
P62310	Q12874	LSM3	SF3A3	C complex spliceosome	1181
P62310	O75533	LSM3	SF3B1	C complex spliceosome	1181
P62310	Q13435	LSM3	SF3B2	C complex spliceosome	1181
P62310	Q15393	LSM3	SF3B3	C complex spliceosome	1181
P62310	Q07955	LSM3	SRSF1	C complex spliceosome	1181
P62310	P42285	LSM3	MTREX	C complex spliceosome	1181
P62310	O95391	LSM3	SLU7	C complex spliceosome	1181
P62310	O75643	LSM3	SNRNP200	C complex spliceosome	1181
P62310	Q96DI7	LSM3	SNRNP40	C complex spliceosome	1181
P62310	P09661	LSM3	SNRPA1	C complex spliceosome	1181
P62310	P14678	LSM3	SNRPB	C complex spliceosome	1181
P62310	P08579	LSM3	SNRPB2	C complex spliceosome	1181
P62310	P62314	LSM3	SNRPD1	C complex spliceosome	1181
P62310	P62316	LSM3	SNRPD2	C complex spliceosome	1181
P62310	P62318	LSM3	SNRPD3	C complex spliceosome	1181
P62310	P62304	LSM3	SNRPE	C complex spliceosome	1181
P62310	P62306	LSM3	SNRPF	C complex spliceosome	1181
P62310	P62308	LSM3	SNRPG	C complex spliceosome	1181
P62310	Q13573	LSM3	SNW1	C complex spliceosome	1181
P62310	Q8IYB3	LSM3	SRRM1	C complex spliceosome	1181
P62310	Q9UQ35	LSM3	SRRM2	C complex spliceosome	1181
P62310	O95926	LSM3	SYF2	C complex spliceosome	1181
P62310	O60506	LSM3	SYNCRIP	C complex spliceosome	1181
P62310	Q9UBB9	LSM3	TFIP11	C complex spliceosome	1181
P62310	Q86V81	LSM3	ALYREF	C complex spliceosome	1181
P62310	Q01081	LSM3	U2AF1	C complex spliceosome	1181
P62310	Q9HCS7	LSM3	XAB2	C complex spliceosome	1181
P62310	Q6NZY4	LSM3	ZCCHC8	C complex spliceosome	1181
P61326	Q9BRX9	MAGOH	WDR83	C complex spliceosome	1181
P61326	P11940	MAGOH	PABPC1	C complex spliceosome	1181
P61326	O43660	MAGOH	PLRG1	C complex spliceosome	1181
P61326	Q9H307	MAGOH	PNN	C complex spliceosome	1181
P61326	Q9UNP9	MAGOH	PPIE	C complex spliceosome	1181
P61326	Q9Y3C6	MAGOH	PPIL1	C complex spliceosome	1181
P61326	Q9H2H8	MAGOH	PPIL3	C complex spliceosome	1181
P61326	Q96BP3	MAGOH	PPWD1	C complex spliceosome	1181
P61326	Q9UMS4	MAGOH	PRPF19	C complex spliceosome	1181
P61326	Q13523	MAGOH	PRPF4B	C complex spliceosome	1181
P61326	O94906	MAGOH	PRPF6	C complex spliceosome	1181
P61326	Q6P2Q9	MAGOH	PRPF8	C complex spliceosome	1181
P61326	Q9UKM9	MAGOH	RALY	C complex spliceosome	1181
P61326	Q9NW64	MAGOH	RBM22	C complex spliceosome	1181
P61326	Q9Y5S9	MAGOH	RBM8A	C complex spliceosome	1181
P61326	P38159	MAGOH	RBMX	C complex spliceosome	1181
P61326	O43290	MAGOH	SART1	C complex spliceosome	1181
P61326	Q6UX04	MAGOH	CWC27	C complex spliceosome	1181
P61326	Q15459	MAGOH	SF3A1	C complex spliceosome	1181
P61326	Q15428	MAGOH	SF3A2	C complex spliceosome	1181
P61326	Q12874	MAGOH	SF3A3	C complex spliceosome	1181
P61326	O75533	MAGOH	SF3B1	C complex spliceosome	1181
P61326	Q13435	MAGOH	SF3B2	C complex spliceosome	1181
P61326	Q15393	MAGOH	SF3B3	C complex spliceosome	1181
P61326	Q07955	MAGOH	SRSF1	C complex spliceosome	1181
P61326	P42285	MAGOH	MTREX	C complex spliceosome	1181
P61326	O95391	MAGOH	SLU7	C complex spliceosome	1181
P61326	O75643	MAGOH	SNRNP200	C complex spliceosome	1181
P61326	Q96DI7	MAGOH	SNRNP40	C complex spliceosome	1181
P61326	P09661	MAGOH	SNRPA1	C complex spliceosome	1181
P61326	P14678	MAGOH	SNRPB	C complex spliceosome	1181
P61326	P08579	MAGOH	SNRPB2	C complex spliceosome	1181
P61326	P62314	MAGOH	SNRPD1	C complex spliceosome	1181
P61326	P62316	MAGOH	SNRPD2	C complex spliceosome	1181
P61326	P62318	MAGOH	SNRPD3	C complex spliceosome	1181
P61326	P62304	MAGOH	SNRPE	C complex spliceosome	1181
P61326	P62306	MAGOH	SNRPF	C complex spliceosome	1181
P61326	P62308	MAGOH	SNRPG	C complex spliceosome	1181
P61326	Q13573	MAGOH	SNW1	C complex spliceosome	1181
P61326	Q8IYB3	MAGOH	SRRM1	C complex spliceosome	1181
P61326	Q9UQ35	MAGOH	SRRM2	C complex spliceosome	1181
P61326	O95926	MAGOH	SYF2	C complex spliceosome	1181
P61326	O60506	MAGOH	SYNCRIP	C complex spliceosome	1181
P61326	Q9UBB9	MAGOH	TFIP11	C complex spliceosome	1181
P61326	Q86V81	MAGOH	ALYREF	C complex spliceosome	1181
P61326	Q01081	MAGOH	U2AF1	C complex spliceosome	1181
P61326	Q9HCS7	MAGOH	XAB2	C complex spliceosome	1181
P61326	Q6NZY4	MAGOH	ZCCHC8	C complex spliceosome	1181
Q9BRX9	P11940	WDR83	PABPC1	C complex spliceosome	1181
Q9BRX9	O43660	WDR83	PLRG1	C complex spliceosome	1181
Q9BRX9	Q9H307	WDR83	PNN	C complex spliceosome	1181
Q9BRX9	Q9UNP9	WDR83	PPIE	C complex spliceosome	1181
Q9BRX9	Q9Y3C6	WDR83	PPIL1	C complex spliceosome	1181
Q9BRX9	Q9H2H8	WDR83	PPIL3	C complex spliceosome	1181
Q9BRX9	Q96BP3	WDR83	PPWD1	C complex spliceosome	1181
Q9BRX9	Q9UMS4	WDR83	PRPF19	C complex spliceosome	1181
Q9BRX9	Q13523	WDR83	PRPF4B	C complex spliceosome	1181
Q9BRX9	O94906	WDR83	PRPF6	C complex spliceosome	1181
Q9BRX9	Q6P2Q9	WDR83	PRPF8	C complex spliceosome	1181
Q9BRX9	Q9UKM9	WDR83	RALY	C complex spliceosome	1181
Q9BRX9	Q9NW64	WDR83	RBM22	C complex spliceosome	1181
Q9BRX9	Q9Y5S9	WDR83	RBM8A	C complex spliceosome	1181
Q9BRX9	P38159	WDR83	RBMX	C complex spliceosome	1181
Q9BRX9	O43290	WDR83	SART1	C complex spliceosome	1181
Q9BRX9	Q6UX04	WDR83	CWC27	C complex spliceosome	1181
Q9BRX9	Q15459	WDR83	SF3A1	C complex spliceosome	1181
Q9BRX9	Q15428	WDR83	SF3A2	C complex spliceosome	1181
Q9BRX9	Q12874	WDR83	SF3A3	C complex spliceosome	1181
Q9BRX9	O75533	WDR83	SF3B1	C complex spliceosome	1181
Q9BRX9	Q13435	WDR83	SF3B2	C complex spliceosome	1181
Q9BRX9	Q15393	WDR83	SF3B3	C complex spliceosome	1181
Q9BRX9	Q07955	WDR83	SRSF1	C complex spliceosome	1181
Q9BRX9	P42285	WDR83	MTREX	C complex spliceosome	1181
Q9BRX9	O95391	WDR83	SLU7	C complex spliceosome	1181
Q9BRX9	O75643	WDR83	SNRNP200	C complex spliceosome	1181
Q9BRX9	Q96DI7	WDR83	SNRNP40	C complex spliceosome	1181
Q9BRX9	P09661	WDR83	SNRPA1	C complex spliceosome	1181
Q9BRX9	P14678	WDR83	SNRPB	C complex spliceosome	1181
Q9BRX9	P08579	WDR83	SNRPB2	C complex spliceosome	1181
Q9BRX9	P62314	WDR83	SNRPD1	C complex spliceosome	1181
Q9BRX9	P62316	WDR83	SNRPD2	C complex spliceosome	1181
Q9BRX9	P62318	WDR83	SNRPD3	C complex spliceosome	1181
Q9BRX9	P62304	WDR83	SNRPE	C complex spliceosome	1181
Q9BRX9	P62306	WDR83	SNRPF	C complex spliceosome	1181
Q9BRX9	P62308	WDR83	SNRPG	C complex spliceosome	1181
Q9BRX9	Q13573	WDR83	SNW1	C complex spliceosome	1181
Q9BRX9	Q8IYB3	WDR83	SRRM1	C complex spliceosome	1181
Q9BRX9	Q9UQ35	WDR83	SRRM2	C complex spliceosome	1181
Q9BRX9	O95926	WDR83	SYF2	C complex spliceosome	1181
Q9BRX9	O60506	WDR83	SYNCRIP	C complex spliceosome	1181
Q9BRX9	Q9UBB9	WDR83	TFIP11	C complex spliceosome	1181
Q9BRX9	Q86V81	WDR83	ALYREF	C complex spliceosome	1181
Q9BRX9	Q01081	WDR83	U2AF1	C complex spliceosome	1181
Q9BRX9	Q9HCS7	WDR83	XAB2	C complex spliceosome	1181
Q9BRX9	Q6NZY4	WDR83	ZCCHC8	C complex spliceosome	1181
P11940	O43660	PABPC1	PLRG1	C complex spliceosome	1181
P11940	Q9H307	PABPC1	PNN	C complex spliceosome	1181
P11940	Q9UNP9	PABPC1	PPIE	C complex spliceosome	1181
P11940	Q9Y3C6	PABPC1	PPIL1	C complex spliceosome	1181
P11940	Q9H2H8	PABPC1	PPIL3	C complex spliceosome	1181
P11940	Q96BP3	PABPC1	PPWD1	C complex spliceosome	1181
P11940	Q9UMS4	PABPC1	PRPF19	C complex spliceosome	1181
P11940	Q13523	PABPC1	PRPF4B	C complex spliceosome	1181
P11940	O94906	PABPC1	PRPF6	C complex spliceosome	1181
P11940	Q6P2Q9	PABPC1	PRPF8	C complex spliceosome	1181
P11940	Q9UKM9	PABPC1	RALY	C complex spliceosome	1181
P11940	Q9NW64	PABPC1	RBM22	C complex spliceosome	1181
P11940	Q9Y5S9	PABPC1	RBM8A	C complex spliceosome	1181
P11940	P38159	PABPC1	RBMX	C complex spliceosome	1181
P11940	O43290	PABPC1	SART1	C complex spliceosome	1181
P11940	Q6UX04	PABPC1	CWC27	C complex spliceosome	1181
P11940	Q15459	PABPC1	SF3A1	C complex spliceosome	1181
P11940	Q15428	PABPC1	SF3A2	C complex spliceosome	1181
P11940	Q12874	PABPC1	SF3A3	C complex spliceosome	1181
P11940	O75533	PABPC1	SF3B1	C complex spliceosome	1181
P11940	Q13435	PABPC1	SF3B2	C complex spliceosome	1181
P11940	Q15393	PABPC1	SF3B3	C complex spliceosome	1181
P11940	Q07955	PABPC1	SRSF1	C complex spliceosome	1181
P11940	P42285	PABPC1	MTREX	C complex spliceosome	1181
P11940	O95391	PABPC1	SLU7	C complex spliceosome	1181
P11940	O75643	PABPC1	SNRNP200	C complex spliceosome	1181
P11940	Q96DI7	PABPC1	SNRNP40	C complex spliceosome	1181
P11940	P09661	PABPC1	SNRPA1	C complex spliceosome	1181
P11940	P14678	PABPC1	SNRPB	C complex spliceosome	1181
P11940	P08579	PABPC1	SNRPB2	C complex spliceosome	1181
P11940	P62314	PABPC1	SNRPD1	C complex spliceosome	1181
P11940	P62316	PABPC1	SNRPD2	C complex spliceosome	1181
P11940	P62318	PABPC1	SNRPD3	C complex spliceosome	1181
P11940	P62304	PABPC1	SNRPE	C complex spliceosome	1181
P11940	P62306	PABPC1	SNRPF	C complex spliceosome	1181
P11940	P62308	PABPC1	SNRPG	C complex spliceosome	1181
P11940	Q13573	PABPC1	SNW1	C complex spliceosome	1181
P11940	Q8IYB3	PABPC1	SRRM1	C complex spliceosome	1181
P11940	Q9UQ35	PABPC1	SRRM2	C complex spliceosome	1181
P11940	O95926	PABPC1	SYF2	C complex spliceosome	1181
P11940	O60506	PABPC1	SYNCRIP	C complex spliceosome	1181
P11940	Q9UBB9	PABPC1	TFIP11	C complex spliceosome	1181
P11940	Q86V81	PABPC1	ALYREF	C complex spliceosome	1181
P11940	Q01081	PABPC1	U2AF1	C complex spliceosome	1181
P11940	Q9HCS7	PABPC1	XAB2	C complex spliceosome	1181
P11940	Q6NZY4	PABPC1	ZCCHC8	C complex spliceosome	1181
O43660	Q9H307	PLRG1	PNN	C complex spliceosome	1181
O43660	Q9UNP9	PLRG1	PPIE	C complex spliceosome	1181
O43660	Q9Y3C6	PLRG1	PPIL1	C complex spliceosome	1181
O43660	Q9H2H8	PLRG1	PPIL3	C complex spliceosome	1181
O43660	Q96BP3	PLRG1	PPWD1	C complex spliceosome	1181
O43660	Q9UMS4	PLRG1	PRPF19	C complex spliceosome	1181
O43660	Q13523	PLRG1	PRPF4B	C complex spliceosome	1181
O43660	O94906	PLRG1	PRPF6	C complex spliceosome	1181
O43660	Q6P2Q9	PLRG1	PRPF8	C complex spliceosome	1181
O43660	Q9UKM9	PLRG1	RALY	C complex spliceosome	1181
O43660	Q9NW64	PLRG1	RBM22	C complex spliceosome	1181
O43660	Q9Y5S9	PLRG1	RBM8A	C complex spliceosome	1181
O43660	P38159	PLRG1	RBMX	C complex spliceosome	1181
O43660	O43290	PLRG1	SART1	C complex spliceosome	1181
O43660	Q6UX04	PLRG1	CWC27	C complex spliceosome	1181
O43660	Q15459	PLRG1	SF3A1	C complex spliceosome	1181
O43660	Q15428	PLRG1	SF3A2	C complex spliceosome	1181
O43660	Q12874	PLRG1	SF3A3	C complex spliceosome	1181
O43660	O75533	PLRG1	SF3B1	C complex spliceosome	1181
O43660	Q13435	PLRG1	SF3B2	C complex spliceosome	1181
O43660	Q15393	PLRG1	SF3B3	C complex spliceosome	1181
O43660	Q07955	PLRG1	SRSF1	C complex spliceosome	1181
O43660	P42285	PLRG1	MTREX	C complex spliceosome	1181
O43660	O95391	PLRG1	SLU7	C complex spliceosome	1181
O43660	O75643	PLRG1	SNRNP200	C complex spliceosome	1181
O43660	Q96DI7	PLRG1	SNRNP40	C complex spliceosome	1181
O43660	P09661	PLRG1	SNRPA1	C complex spliceosome	1181
O43660	P14678	PLRG1	SNRPB	C complex spliceosome	1181
O43660	P08579	PLRG1	SNRPB2	C complex spliceosome	1181
O43660	P62314	PLRG1	SNRPD1	C complex spliceosome	1181
O43660	P62316	PLRG1	SNRPD2	C complex spliceosome	1181
O43660	P62318	PLRG1	SNRPD3	C complex spliceosome	1181
O43660	P62304	PLRG1	SNRPE	C complex spliceosome	1181
O43660	P62306	PLRG1	SNRPF	C complex spliceosome	1181
O43660	P62308	PLRG1	SNRPG	C complex spliceosome	1181
O43660	Q13573	PLRG1	SNW1	C complex spliceosome	1181
O43660	Q8IYB3	PLRG1	SRRM1	C complex spliceosome	1181
O43660	Q9UQ35	PLRG1	SRRM2	C complex spliceosome	1181
O43660	O95926	PLRG1	SYF2	C complex spliceosome	1181
O43660	O60506	PLRG1	SYNCRIP	C complex spliceosome	1181
O43660	Q9UBB9	PLRG1	TFIP11	C complex spliceosome	1181
O43660	Q86V81	PLRG1	ALYREF	C complex spliceosome	1181
O43660	Q01081	PLRG1	U2AF1	C complex spliceosome	1181
O43660	Q9HCS7	PLRG1	XAB2	C complex spliceosome	1181
O43660	Q6NZY4	PLRG1	ZCCHC8	C complex spliceosome	1181
Q9H307	Q9UNP9	PNN	PPIE	C complex spliceosome	1181
Q9H307	Q9Y3C6	PNN	PPIL1	C complex spliceosome	1181
Q9H307	Q9H2H8	PNN	PPIL3	C complex spliceosome	1181
Q9H307	Q96BP3	PNN	PPWD1	C complex spliceosome	1181
Q9H307	Q9UMS4	PNN	PRPF19	C complex spliceosome	1181
Q9H307	Q13523	PNN	PRPF4B	C complex spliceosome	1181
Q9H307	O94906	PNN	PRPF6	C complex spliceosome	1181
Q9H307	Q6P2Q9	PNN	PRPF8	C complex spliceosome	1181
Q9H307	Q9UKM9	PNN	RALY	C complex spliceosome	1181
Q9H307	Q9NW64	PNN	RBM22	C complex spliceosome	1181
Q9H307	Q9Y5S9	PNN	RBM8A	C complex spliceosome	1181
Q9H307	P38159	PNN	RBMX	C complex spliceosome	1181
Q9H307	O43290	PNN	SART1	C complex spliceosome	1181
Q9H307	Q6UX04	PNN	CWC27	C complex spliceosome	1181
Q9H307	Q15459	PNN	SF3A1	C complex spliceosome	1181
Q9H307	Q15428	PNN	SF3A2	C complex spliceosome	1181
Q9H307	Q12874	PNN	SF3A3	C complex spliceosome	1181
Q9H307	O75533	PNN	SF3B1	C complex spliceosome	1181
Q9H307	Q13435	PNN	SF3B2	C complex spliceosome	1181
Q9H307	Q15393	PNN	SF3B3	C complex spliceosome	1181
Q9H307	Q07955	PNN	SRSF1	C complex spliceosome	1181
Q9H307	P42285	PNN	MTREX	C complex spliceosome	1181
Q9H307	O95391	PNN	SLU7	C complex spliceosome	1181
Q9H307	O75643	PNN	SNRNP200	C complex spliceosome	1181
Q9H307	Q96DI7	PNN	SNRNP40	C complex spliceosome	1181
Q9H307	P09661	PNN	SNRPA1	C complex spliceosome	1181
Q9H307	P14678	PNN	SNRPB	C complex spliceosome	1181
Q9H307	P08579	PNN	SNRPB2	C complex spliceosome	1181
Q9H307	P62314	PNN	SNRPD1	C complex spliceosome	1181
Q9H307	P62316	PNN	SNRPD2	C complex spliceosome	1181
Q9H307	P62318	PNN	SNRPD3	C complex spliceosome	1181
Q9H307	P62304	PNN	SNRPE	C complex spliceosome	1181
Q9H307	P62306	PNN	SNRPF	C complex spliceosome	1181
Q9H307	P62308	PNN	SNRPG	C complex spliceosome	1181
Q9H307	Q13573	PNN	SNW1	C complex spliceosome	1181
Q9H307	Q8IYB3	PNN	SRRM1	C complex spliceosome	1181
Q9H307	Q9UQ35	PNN	SRRM2	C complex spliceosome	1181
Q9H307	O95926	PNN	SYF2	C complex spliceosome	1181
Q9H307	O60506	PNN	SYNCRIP	C complex spliceosome	1181
Q9H307	Q9UBB9	PNN	TFIP11	C complex spliceosome	1181
Q9H307	Q86V81	PNN	ALYREF	C complex spliceosome	1181
Q9H307	Q01081	PNN	U2AF1	C complex spliceosome	1181
Q9H307	Q9HCS7	PNN	XAB2	C complex spliceosome	1181
Q9H307	Q6NZY4	PNN	ZCCHC8	C complex spliceosome	1181
Q9UNP9	Q9Y3C6	PPIE	PPIL1	C complex spliceosome	1181
Q9UNP9	Q9H2H8	PPIE	PPIL3	C complex spliceosome	1181
Q9UNP9	Q96BP3	PPIE	PPWD1	C complex spliceosome	1181
Q9UNP9	Q9UMS4	PPIE	PRPF19	C complex spliceosome	1181
Q9UNP9	Q13523	PPIE	PRPF4B	C complex spliceosome	1181
Q9UNP9	O94906	PPIE	PRPF6	C complex spliceosome	1181
Q9UNP9	Q6P2Q9	PPIE	PRPF8	C complex spliceosome	1181
Q9UNP9	Q9UKM9	PPIE	RALY	C complex spliceosome	1181
Q9UNP9	Q9NW64	PPIE	RBM22	C complex spliceosome	1181
Q9UNP9	Q9Y5S9	PPIE	RBM8A	C complex spliceosome	1181
Q9UNP9	P38159	PPIE	RBMX	C complex spliceosome	1181
Q9UNP9	O43290	PPIE	SART1	C complex spliceosome	1181
Q9UNP9	Q6UX04	PPIE	CWC27	C complex spliceosome	1181
Q9UNP9	Q15459	PPIE	SF3A1	C complex spliceosome	1181
Q9UNP9	Q15428	PPIE	SF3A2	C complex spliceosome	1181
Q9UNP9	Q12874	PPIE	SF3A3	C complex spliceosome	1181
Q9UNP9	O75533	PPIE	SF3B1	C complex spliceosome	1181
Q9UNP9	Q13435	PPIE	SF3B2	C complex spliceosome	1181
Q9UNP9	Q15393	PPIE	SF3B3	C complex spliceosome	1181
Q9UNP9	Q07955	PPIE	SRSF1	C complex spliceosome	1181
Q9UNP9	P42285	PPIE	MTREX	C complex spliceosome	1181
Q9UNP9	O95391	PPIE	SLU7	C complex spliceosome	1181
Q9UNP9	O75643	PPIE	SNRNP200	C complex spliceosome	1181
Q9UNP9	Q96DI7	PPIE	SNRNP40	C complex spliceosome	1181
Q9UNP9	P09661	PPIE	SNRPA1	C complex spliceosome	1181
Q9UNP9	P14678	PPIE	SNRPB	C complex spliceosome	1181
Q9UNP9	P08579	PPIE	SNRPB2	C complex spliceosome	1181
Q9UNP9	P62314	PPIE	SNRPD1	C complex spliceosome	1181
Q9UNP9	P62316	PPIE	SNRPD2	C complex spliceosome	1181
Q9UNP9	P62318	PPIE	SNRPD3	C complex spliceosome	1181
Q9UNP9	P62304	PPIE	SNRPE	C complex spliceosome	1181
Q9UNP9	P62306	PPIE	SNRPF	C complex spliceosome	1181
Q9UNP9	P62308	PPIE	SNRPG	C complex spliceosome	1181
Q9UNP9	Q13573	PPIE	SNW1	C complex spliceosome	1181
Q9UNP9	Q8IYB3	PPIE	SRRM1	C complex spliceosome	1181
Q9UNP9	Q9UQ35	PPIE	SRRM2	C complex spliceosome	1181
Q9UNP9	O95926	PPIE	SYF2	C complex spliceosome	1181
Q9UNP9	O60506	PPIE	SYNCRIP	C complex spliceosome	1181
Q9UNP9	Q9UBB9	PPIE	TFIP11	C complex spliceosome	1181
Q9UNP9	Q86V81	PPIE	ALYREF	C complex spliceosome	1181
Q9UNP9	Q01081	PPIE	U2AF1	C complex spliceosome	1181
Q9UNP9	Q9HCS7	PPIE	XAB2	C complex spliceosome	1181
Q9UNP9	Q6NZY4	PPIE	ZCCHC8	C complex spliceosome	1181
Q9Y3C6	Q9H2H8	PPIL1	PPIL3	C complex spliceosome	1181
Q9Y3C6	Q96BP3	PPIL1	PPWD1	C complex spliceosome	1181
Q9Y3C6	Q9UMS4	PPIL1	PRPF19	C complex spliceosome	1181
Q9Y3C6	Q13523	PPIL1	PRPF4B	C complex spliceosome	1181
Q9Y3C6	O94906	PPIL1	PRPF6	C complex spliceosome	1181
Q9Y3C6	Q6P2Q9	PPIL1	PRPF8	C complex spliceosome	1181
Q9Y3C6	Q9UKM9	PPIL1	RALY	C complex spliceosome	1181
Q9Y3C6	Q9NW64	PPIL1	RBM22	C complex spliceosome	1181
Q9Y3C6	Q9Y5S9	PPIL1	RBM8A	C complex spliceosome	1181
Q9Y3C6	P38159	PPIL1	RBMX	C complex spliceosome	1181
Q9Y3C6	O43290	PPIL1	SART1	C complex spliceosome	1181
Q9Y3C6	Q6UX04	PPIL1	CWC27	C complex spliceosome	1181
Q9Y3C6	Q15459	PPIL1	SF3A1	C complex spliceosome	1181
Q9Y3C6	Q15428	PPIL1	SF3A2	C complex spliceosome	1181
Q9Y3C6	Q12874	PPIL1	SF3A3	C complex spliceosome	1181
Q9Y3C6	O75533	PPIL1	SF3B1	C complex spliceosome	1181
Q9Y3C6	Q13435	PPIL1	SF3B2	C complex spliceosome	1181
